"PROJECT_ID","TITLE","DONOR_IATI_CODE","DONOR","COUNTRY_IATI_CODE","COUNTRY","SOURCE","SECTOR","STATUS","PURPOSE_CODE","ADM1_CODE","ADM1_NAME","ADM2_CODE","ADM2_NAME","LATITUDE","LONGITUDE","GEONAME_ID","GEONAME","PRECISION_CODE","LOCATION_TYPE","SOURCE_URL","SOURCE","INTERNAL_NOTES","LOCATION_ACTIVITY_DESCRIPTION"
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3333","Binh Dinh",,,"14.16667","109","1587871","Tỉnh Bình Định","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3349","Ha Tinh",,,"18.33333","105.75","1580700","Tỉnh Hà Tĩnh","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3366","Nghe An",,,"19.25","104.91667","1559969","Tỉnh Nghệ An","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3371","Quang Binh",,,"17.5","106.33333","1568839","Tỉnh Quảng Bình","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3372","Quang Nam",,,"15.58333","107.91667","1905516","Tỉnh Quảng Nam","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3374","Quang Ngai",,,"15","108.66667","1568769","Tỉnh Quảng Ngãi","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3376","Quang Tri",,,"16.75","107","1568733","Tỉnh Quảng Trị","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3382","Thanh Hoa",,,"20.06667","105.33333","1566165","Tỉnh Thanh Hóa","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1999428_VNM","Hydrological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3383","Thua Thien - Hue",,,"16.33333","107.58333","1565033","Tỉnh Thừa Thiên-Huế","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","row 77: I coded the ADM1 because it is the most encompassing of the locations with this name
","There was a flood in the area in 1999."," "," "," "," "
"1998579_PAK","Geophysical","11000","Donor Government","PK","Pakistan","<null>","<null>","<null>",,"2275","Nwfp","40347","Peshawar","34.008","71.57849","1168197","Peshawar","1.0","seat of a first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","project doc row 39. Coded the location instead of the ADM2 because one of the other locations listed was definitely a populated place","earthquake"," "," "," "," "
"1998579_PAK","Geophysical","11000","Donor Government","PK","Pakistan","<null>","<null>","<null>",,"2276","Punjab","23674","Rawalpindi","33.6007","73.0679","1166993","Rawalpindi","1.0","seat of a second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","project doc row 39 - coded the exact location instead of the ADM2 because one of the other locations listed was definitely a populated place","earthquake"," "," "," "," "
"1998579_PAK","Geophysical","11000","Donor Government","PK","Pakistan","<null>","<null>","<null>",,"2275","Nwfp","40349","Swabi","34.17194","72.27194","1162341","Yār Husain","1.0","populated place","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Project doc row 39","earthquake"," "," "," "," "
"1999401_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1504","Orissa","70213","Gajapati","18.91","84.2","8533699","Gajapati","3.0","second-order administrative division",,,,"Storm"," "," "," "," "
"1999401_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1504","Orissa","17811","Ganjam","19.5","84.5","1271622","Ganjām","3.0","second-order administrative division",,,,"Storm"," "," "," "," "
"1999401_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1504","Orissa","70219","Khordha","20.2","85.6","7644927","Khordha","3.0","second-order administrative division",,,,"Storm"," "," "," "," "
"1999401_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1504","Orissa",,,"20.5","84.41667","1261029","Odisha","4.0","first-order administrative division",,,,"Storm"," "," "," "," "
"1999401_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1504","Orissa","17818","Puri","19.9","85.6","7644928","Puri","3.0","second-order administrative division",,,,"Storm"," "," "," "," "
"1998379_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1511","West Bengal","70296","West Midnapore","22.40813","87.38107","8335137","Paschim Medinipur","3.0","second-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012 Spreadsheet","Location found in row 29, column ""O,"" coded as a 3 b/c it's an ADM2. Spelled ""Midnapur."" Coded this location b/c at the time of this disaster, this district was part of a larger district called ""Midnapore,"" which was split up into 2 districts after the event (http://en.wikipedia.org/wiki/Midnapore_district).","Storm"," "," "," "," "
"1998379_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1511","West Bengal","70291","East Midnapore","21.93732","87.77633","8335139","Purba Medinipur","3.0","second-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012 Spreadsheet","Location found in row 29, column ""O,"" coded as a 3 b/c it's an ADM2. Spelled ""Midnapur."" Coded this location b/c at the time of this disaster, this district was part of a larger district called ""Midnapore,"" which was split up into 2 districts after the event (http://en.wikipedia.org/wiki/Midnapore_district).","Storm"," "," "," "," "
"1998379_IND","Meteorological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1511","West Bengal",,,"24","88","1252881","West Bengal","4.0","first-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","West Begala is also known as West Bengal. Coded as 4 since this is a first-order administrative division(row#29). ","Storm"," "," "," "," "
"1999131_PAK","Climatological","11000","Donor Government","PK","Pakistan","<null>","<null>","<null>",,,,,,"30","70","1168579","Pakistan","6.0","independent political entity",,,"No specific locations are listed.",," "," "," "," "
"19999037_THA","Climatological","11000","Donor Government","TH","Thailand","<null>","<null>","<null>",,,,,,"15.5","101","1605651","Thailand","6.0","independent political entity","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","Project Spreadsheet","There is not project location listed in the spreadsheet. Thus, according to the project spreadsheet, I am coding the country as a 6. Row 92","Drought"," "," "," "," "
"19989062_MYS","Climatological","11000","Donor Government","MY","Malaysia","<null>","<null>","<null>",,"1901","Sabah",,,"5.5","117","1733039","Sabah","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT CEPSA Spreadsheet","Found on row 42 of spreadsheet","Drought"," "," "," "," "
"1999156_NPL","Climatological","11000","Donor Government","NP","Nepal","<null>","<null>","<null>",,,,,,"28","84","1282988","Nepal","6.0","independent political entity","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT CEPSA Spreadsheet","Found on row 55 of spreadsheet","Wildfire"," "," "," "," "
"19997_IDN","Hydrological","11000","Donor Government","ID","Indonesia","<null>","<null>","<null>",,,,,,"-8.33333","115","1650534","Bali","5.0","island","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT CEPSA Spreadsheet","Found on row 45 of spreadsheet","Mass movement wet"," "," "," "," "
"1998101_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"576","Chittagong",,,"22.91667","91.5","1337200","Chittagong","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Chittagong in location column, coded highest-order admin division, since it's also the name of the seat of the admin division and a district. Row 8.","Storm"," "," "," "," "
"1999532_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"578","Khulna","5795","Bagerhat","22.4","89.75","1337209","Bāgerhāt District","3.0","second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Row 79. The spreadsheet specifies that the district is targeted.","Storm."," "," "," "," "
"1999532_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"575","Barisal","5761","Barguna","22.13333","90.13333","1337217","Barguna District","3.0","second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Row 79. Spreadsheet specifies that this is a district","Storm"," "," "," "," "
"1999532_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"578","Khulna","5799","Khulna","22.5","89.33333","1337211","Khulna District","3.0","second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Row 79. Spreadsheet specifies that the district is targeted.","Storm"," "," "," "," "
"1999532_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"575","Barisal","5766","Pirojpur","21.94063","89.78011","1337213","Pirojpur District","3.0","second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Row 79. The spreadsheet specifies that this is a district","Storm"," "," "," "," "
"1999532_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,"578","Khulna","5804","Satkhira","22.35","89.15","1337212","Sātkhira District","3.0","second-order administrative division","https://docs.google.com/a/email.wm.edu/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Row 79. ","Storm"," "," "," "," "
"1998450_IND","Hydrological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1485","Andhra Pradesh","17553","Hyderabad","17.38405","78.45636","1269843","Hyderabad","1.0","seat of a first-order administrative division",,,"row 37
chose this location over the ADM2 because it was the site of the flood: http://www.portal.gsi.gov.in/gsiDoc/pub/cs_hydflood_aug00.pdf, http://bhuvan-noeda.nrsc.gov.in/theme/thematic/tools/document/fld/al.pdf","Flood"," "," "," "," "
"1998450_IND","Hydrological","11000","Donor Government","IN","India","<null>","<null>","<null>",,"1485","Andhra Pradesh",,,"15.5","79.5","1278629","State of Andhra Pradesh","4.0","first-order administrative division",,,"row 37",," "," "," "," "
"1998438_BGD","Meteorological","11000","Donor Government","BD","Bangladesh","<null>","<null>","<null>",,,,,,"24","90","1210997","Bangladesh","6.0","independent political entity","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CEPSA_1998-2012","Location found in row 33","Storm"," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3344","Gia Lai",,,"13.75","108.25","1581088","Gia Lai","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Giai Lai province in location column. Likely a misspelling of Gia Lai. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3357","Kon Tum",,,"14.75","107.91667","1565088","Kon Tum","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Kon Tum province in location column. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3340","Da Nang City",,,"16.08333","108.08333","1905468","Thành Phố Đà Nẵng","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Da Nang province in location column. Thanh Pho Da Nang is an alternate name for Da Nang province. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3333","Binh Dinh",,,"14.16667","109","1587871","Tỉnh Bình Định","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Bin Dinh province in location column. Binh Dinh is an alternate name; Tinh means province. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3336","Binh Thuan",,,"11.08333","108.08333","1581882","Tỉnh Bình Thuận","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Binh Thuan province in location column, Tinh means province. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"73934","Dak Lak",,,"12.75","108.25","1584169","Tỉnh Đắk Lắk","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Dac Lac province in location column. Tinh means province. Dak Lak is an alternate spelling for Dac Lac. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
"1998374_VNM","Meteorological","11000","Donor Government","VN","Viet Nam","<null>","<null>","<null>",,"3355","Khanh Hoa",,,"12.33333","109","1579634","Tỉnh Khánh Hòa","4.0","first-order administrative division","https://docs.google.com/spreadsheets/d/1JY7q1LRsDVLmqN1xKHvY6urBhLr3rN5RwaZa-5MsI8A/edit#gid=2018144226","EMDAT_CESPA_1998-2012","Khanh Hoa province in location column; Tinh means province. Row 28.","The disaster was a storm (tropical cyclone)."," "," "," "," "
